gameid	Trial	condition	TrialType	ControlType	ItemID	TargetItem	UtteranceType	redUtterance	SufficientProperty	RedundantProperty	NumDistractors	NumSameDistractors	DistractorsNoun	DistractorsRedProp	speakerMessages	listenerMessages	refExp	minimal	redundant	clickedType	clickedSize	clickedColor	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned	distractorOne	distractorTwo	distractorThree	distractorFour	distractorFive	directorViewOrdered	guesserViewOrdered
922q4ecqXpeWpGdT4	18	size_basic_filler_3_m	control	size_redundant	drum_hammer	small_black_hammer	size and color	redundant	color	size	3	1	no_extras	no_extras	small black hammer	NA	small black hammer	0	1	hammer	small	black	TRUE	TRUE	TRUE	FALSE	FALSE	big_purple_hammer	big_black_hammer	small_purple_drum	NA	NA	small_purple_drum,small_purple_drum,big_black_hammer,small_black_hammer,big_purple_hammer	small_purple_drum,small_purple_drum,small_black_hammer,big_black_hammer,big_purple_hammer
922q4ecqXpeWpGdT4	19	size_basic_filler_2_f	control	noun_sufficient	flower_cap	big_yellow_cap	color	minimal	color	size	3	1	no_extras	no_extras	yellow hat	NA	yellow hat	1	0	cap	big	yellow	TRUE	FALSE	TRUE	FALSE	FALSE	small_yellow_flower	small_white_flower	big_white_flower	NA	NA	big_white_flower,big_white_flower,small_yellow_flower,big_yellow_cap,small_white_flower	small_white_flower,small_white_flower,small_yellow_flower,big_yellow_cap,big_white_flower
922q4ecqXpeWpGdT4	20	color_basic_filler_3_f	control	color_redundant	belt_ring	small_blue_ring	size and color	redundant	size	color	3	1	no_extras	no_extras	small blue ring	NA	small blue ring	0	1	ring	small	blue	TRUE	TRUE	TRUE	FALSE	FALSE	big_yellow_ring	small_yellow_ring	big_blue_belt	NA	NA	big_yellow_ring,big_yellow_ring,small_blue_ring,small_yellow_ring,big_blue_belt	small_yellow_ring,small_yellow_ring,big_yellow_ring,small_blue_ring,big_blue_belt
922q4ecqXpeWpGdT4	22	size_same_same_m	target	undefined	coathanger_pencil	big_blue_pencil	color	minimal	color	size	5	3	same	same	blue pencil	NA	blue pencil	1	0	pencil	big	blue	TRUE	FALSE	TRUE	FALSE	FALSE	big_red_pencil	small_blue_coathanger	small_red_pencil	big_red_pencil	big_red_pencil	small_blue_coathanger,small_blue_coathanger,small_red_pencil,big_red_pencil,big_red_pencil,big_red_pencil,big_blue_pencil	small_red_pencil,small_red_pencil,small_blue_coathanger,big_red_pencil,big_red_pencil,big_red_pencil,big_blue_pencil
922q4ecqXpeWpGdT4	23	color_basic_filler_3_m	control	color_redundant	airplane_truck	small_black_truck	size and color	redundant	size	color	3	1	no_extras	no_extras	small black truck	NA	small black truck	0	1	truck	small	black	TRUE	TRUE	TRUE	FALSE	FALSE	big_orange_truck	small_orange_truck	big_black_airplane	NA	NA	small_orange_truck,small_orange_truck,big_black_airplane,big_orange_truck,small_black_truck	small_black_truck,small_black_truck,small_orange_truck,big_orange_truck,big_black_airplane
922q4ecqXpeWpGdT4	24	color_basic_filler_1_m	control	both_necessary	die_microscope	small_purple_microscope	size and color	redundant	size	color	3	1	no_extras	no_extras	small purple magnifying scope (cant rememebr what its called)	NA	small purple magnifying scope (cant rememebr what called)	0	1	microscope	small	purple	TRUE	TRUE	TRUE	FALSE	FALSE	big_purple_microscope	big_black_die	small_black_microscope	NA	NA	small_purple_microscope,small_purple_microscope,big_black_die,small_black_microscope,big_purple_microscope	big_purple_microscope,big_purple_microscope,small_purple_microscope,small_black_microscope,big_black_die
922q4ecqXpeWpGdT4	25	color_diff_same_m	target	undefined	lock_piano	big_purple_piano	size and color	redundant	size	color	5	3	diff	same	big purple piano	NA	big purple piano	0	1	piano	big	purple	TRUE	TRUE	TRUE	FALSE	FALSE	small_purple_piano	big_green_lock	small_green_piano	small_purple_lock	small_purple_lock	big_green_lock,big_green_lock,small_purple_lock,big_purple_piano,small_purple_piano,small_purple_lock,small_green_piano	small_purple_lock,small_purple_lock,small_purple_lock,big_purple_piano,small_green_piano,big_green_lock,small_purple_piano
922q4ecqXpeWpGdT4	26	color_basic_filler_1_f	control	both_necessary	shovel_spoon	small_purple_spoon	size and color	redundant	size	color	3	1	no_extras	no_extras	small purple spoon	NA	small purple spoon	0	1	spoon	small	purple	TRUE	TRUE	TRUE	FALSE	FALSE	big_purple_spoon	big_orange_shovel	small_orange_spoon	NA	NA	small_orange_spoon,small_orange_spoon,small_purple_spoon,big_orange_shovel,big_purple_spoon	small_orange_spoon,small_orange_spoon,big_orange_shovel,small_purple_spoon,big_purple_spoon
922q4ecqXpeWpGdT4	28	color_same_same_m	target	undefined	frame_switch	big_yellow_switch	size and color	redundant	size	color	5	3	same	same	big yellow switch	NA	big yellow switch	0	1	switch	big	yellow	TRUE	TRUE	TRUE	FALSE	FALSE	small_yellow_switch	big_blue_frame	small_blue_switch	small_yellow_switch	small_yellow_switch	small_yellow_switch,small_yellow_switch,small_yellow_switch,small_yellow_switch,small_blue_switch,big_blue_frame,big_yellow_switch	big_blue_frame,big_blue_frame,small_blue_switch,big_yellow_switch,small_yellow_switch,small_yellow_switch,small_yellow_switch
922q4ecqXpeWpGdT4	29	size_basic_target_f	target	undefined	mug_dress	small_white_dress	size and color	redundant	color	size	3	1	no_extras	no_extras	small white dress	NA	small white dress	0	1	dress	small	white	TRUE	TRUE	TRUE	FALSE	FALSE	small_blue_dress	big_white_mug	big_blue_dress	NA	NA	big_blue_dress,big_blue_dress,small_white_dress,small_blue_dress,big_white_mug	big_white_mug,big_white_mug,small_blue_dress,small_white_dress,big_blue_dress
922q4ecqXpeWpGdT4	30	color_diff_diff_f	target	undefined	magnifyingglass_stapler	small_blue_stapler	size and color	redundant	size	color	5	1	diff	diff	small blue stapler	NA	small blue stapler	0	1	stapler	small	blue	TRUE	TRUE	TRUE	FALSE	FALSE	big_blue_stapler	small_white_magnifyingglass	big_white_stapler	big_white_magnifyingglass	big_white_magnifyingglass	big_white_magnifyingglass,big_white_magnifyingglass,big_white_stapler,small_white_magnifyingglass,big_white_magnifyingglass,small_blue_stapler,big_blue_stapler	big_blue_stapler,big_blue_stapler,big_white_magnifyingglass,big_white_stapler,small_white_magnifyingglass,big_white_magnifyingglass,small_blue_stapler
922q4ecqXpeWpGdT4	31	size_same_diff_f	target	undefined	tent_fork	small_green_fork	color	minimal	color	size	5	1	same	diff	green fork	NA	green fork	1	0	fork	small	green	TRUE	FALSE	TRUE	FALSE	FALSE	small_black_fork	big_green_tent	big_black_fork	big_black_fork	big_black_fork	small_green_fork,small_green_fork,big_black_fork,big_black_fork,big_green_tent,small_black_fork,big_black_fork	big_green_tent,big_green_tent,big_black_fork,big_black_fork,big_black_fork,small_green_fork,small_black_fork
922q4ecqXpeWpGdT4	32	size_basic_filler_1_m	control	both_necessary	cushion_bucket	big_yellow_bucket	size and color	redundant	color	size	3	1	no_extras	no_extras	big yellow bucket	NA	big yellow bucket	0	1	bucket	big	yellow	TRUE	TRUE	TRUE	FALSE	FALSE	big_blue_bucket	small_blue_cushion	small_yellow_bucket	NA	NA	small_yellow_bucket,small_yellow_bucket,small_blue_cushion,big_blue_bucket,big_yellow_bucket	big_blue_bucket,big_blue_bucket,small_yellow_bucket,small_blue_cushion,big_yellow_bucket
fFvfcJzdoMrPttZfJ	3	size_diff_same_f	target	undefined	crown_ornament	small_blue_ornament	color	minimal	color	size	5	3	diff	same	blue christmas ball	NA	blue ball	1	0	ornament	small	blue	TRUE	FALSE	TRUE	FALSE	FALSE	small_white_ornament	big_blue_crown	big_white_ornament	small_white_crown	small_white_crown	small_blue_ornament,small_blue_ornament,big_white_ornament,small_white_crown,big_blue_crown,small_white_ornament,small_white_crown	big_blue_crown,big_blue_crown,big_white_ornament,small_white_crown,small_white_ornament,small_blue_ornament,small_white_crown
fFvfcJzdoMrPttZfJ	4	color_same_diff_m	target	undefined	bonbon_robot	big_purple_robot	size and color	redundant	size	color	5	1	same	diff	big purple robot	NA	big purple robot	0	1	robot	big	purple	TRUE	TRUE	TRUE	FALSE	FALSE	small_purple_robot	big_green_bonbon	small_green_robot	small_green_robot	small_green_robot	small_green_robot,small_green_robot,big_green_bonbon,small_green_robot,small_purple_robot,big_purple_robot,small_green_robot	small_green_robot,small_green_robot,big_green_bonbon,small_green_robot,big_purple_robot,small_purple_robot,small_green_robot
fFvfcJzdoMrPttZfJ	6	size_basic_filler_1_m	control	both_necessary	bucket_cushion	big_blue_cushion	color	minimal	color	size	3	1	no_extras	no_extras	blue pillow__let's go  !!__big	big blue pillow or little?__sorry, my internet went out	blue pillow	1	0	cushion	big	blue	TRUE	FALSE	TRUE	FALSE	FALSE	big_white_cushion	small_white_bucket	small_blue_cushion	NA	NA	big_blue_cushion,big_blue_cushion,small_white_bucket,small_blue_cushion,big_white_cushion	small_blue_cushion,small_blue_cushion,small_white_bucket,big_white_cushion,big_blue_cushion
fFvfcJzdoMrPttZfJ	7	size_same_diff_m	target	undefined	switch_frame	big_blue_frame	color	minimal	color	size	5	1	same	diff	blue frame	NA	blue frame	1	0	frame	big	blue	TRUE	FALSE	TRUE	FALSE	FALSE	big_red_frame	small_blue_switch	small_red_frame	small_red_frame	small_red_frame	big_red_frame,big_red_frame,big_blue_frame,small_red_frame,small_blue_switch,small_red_frame,small_red_frame	big_blue_frame,big_blue_frame,big_red_frame,small_red_frame,small_red_frame,small_blue_switch,small_red_frame
fFvfcJzdoMrPttZfJ	8	color_same_diff_f	target	undefined	flower_door	small_blue_door	size and color	redundant	size	color	5	1	same	diff	blue small door	NA	blue small door	0	1	door	small	blue	TRUE	TRUE	TRUE	FALSE	FALSE	big_blue_door	small_red_flower	big_red_door	big_red_door	big_red_door	small_red_flower,small_red_flower,small_blue_door,big_red_door,big_red_door,big_red_door,big_blue_door	small_red_flower,small_red_flower,big_red_door,big_red_door,small_blue_door,big_blue_door,big_red_door
fFvfcJzdoMrPttZfJ	9	size_basic_target_m	target	undefined	piano_calendar	small_purple_calendar	color	minimal	color	size	3	1	no_extras	no_extras	purple  february calendar	NA	purple  february calendar	1	0	calendar	small	purple	TRUE	FALSE	TRUE	FALSE	FALSE	small_black_calendar	big_purple_piano	big_black_calendar	NA	NA	small_purple_calendar,small_purple_calendar,big_purple_piano,big_black_calendar,small_black_calendar	big_black_calendar,big_black_calendar,small_purple_calendar,big_purple_piano,small_black_calendar
fFvfcJzdoMrPttZfJ	10	size_same_diff_f	target	undefined	chair_cap	small_blue_cap	color	minimal	color	size	5	1	same	diff	blue cap	NA	blue cap	1	0	cap	small	blue	TRUE	FALSE	TRUE	FALSE	FALSE	small_yellow_cap	big_blue_chair	big_yellow_cap	big_yellow_cap	big_yellow_cap	small_yellow_cap,small_yellow_cap,big_blue_chair,big_yellow_cap,big_yellow_cap,small_blue_cap,big_yellow_cap	small_yellow_cap,small_yellow_cap,big_yellow_cap,big_blue_chair,big_yellow_cap,big_yellow_cap,small_blue_cap
fFvfcJzdoMrPttZfJ	11	color_same_same_f	target	undefined	ring_lamp	small_yellow_lamp	size and color	redundant	size	color	5	3	same	same	small yellow lamp	NA	small yellow lamp	0	1	lamp	small	yellow	TRUE	TRUE	TRUE	FALSE	FALSE	big_yellow_lamp	small_white_ring	big_white_lamp	big_yellow_lamp	big_yellow_lamp	small_white_ring,small_white_ring,big_white_lamp,big_yellow_lamp,big_yellow_lamp,big_yellow_lamp,small_yellow_lamp	big_yellow_lamp,big_yellow_lamp,big_yellow_lamp,small_yellow_lamp,big_yellow_lamp,big_white_lamp,small_white_ring
fFvfcJzdoMrPttZfJ	13	color_basic_filler_1_f	control	both_necessary	spoon_ladle	small_purple_ladle	size	minimal	size	color	3	1	no_extras	no_extras	small laddle__blue	which color	small laddle	1	0	ladle	small	purple	FALSE	TRUE	FALSE	FALSE	FALSE	big_purple_ladle	big_orange_spoon	small_orange_ladle	NA	NA	small_purple_ladle,small_purple_ladle,big_purple_ladle,big_orange_spoon,small_orange_ladle	big_orange_spoon,big_orange_spoon,big_purple_ladle,small_purple_ladle,small_orange_ladle
fFvfcJzdoMrPttZfJ	15	size_diff_same_m	target	undefined	bike_butterfly	big_yellow_butterfly	color	minimal	color	size	5	3	diff	same	yellow buterfly	NA	yellow buterfly	1	0	butterfly	big	yellow	TRUE	FALSE	TRUE	FALSE	FALSE	big_blue_butterfly	small_yellow_bike	small_blue_butterfly	big_blue_bike	big_blue_bike	big_blue_bike,big_blue_bike,big_blue_butterfly,big_yellow_butterfly,small_blue_butterfly,small_yellow_bike,big_blue_bike	small_yellow_bike,small_yellow_bike,big_blue_butterfly,big_yellow_butterfly,big_blue_bike,small_blue_butterfly,big_blue_bike
fFvfcJzdoMrPttZfJ	16	color_diff_diff_f	target	undefined	pan_mug	small_red_mug	size and color	redundant	size	color	5	1	diff	diff	red small coffeecup	NA	red small coffeecup	0	1	mug	small	red	TRUE	TRUE	TRUE	FALSE	FALSE	big_red_mug	small_white_pan	big_white_mug	big_white_pan	big_white_pan	big_red_mug,big_red_mug,big_white_mug,small_red_mug,small_white_pan,big_white_pan,big_white_pan	big_white_mug,big_white_mug,big_white_pan,small_white_pan,small_red_mug,big_red_mug,big_white_pan
fFvfcJzdoMrPttZfJ	17	color_basic_filler_1_m	control	both_necessary	balloon_mask	small_yellow_mask	size and color	redundant	size	color	3	1	no_extras	no_extras	yellow small mask	NA	yellow small mask	0	1	mask	small	yellow	TRUE	TRUE	TRUE	FALSE	FALSE	big_yellow_mask	big_blue_balloon	small_blue_mask	NA	NA	big_yellow_mask,big_yellow_mask,big_blue_balloon,small_yellow_mask,small_blue_mask	small_blue_mask,small_blue_mask,big_blue_balloon,big_yellow_mask,small_yellow_mask
fFvfcJzdoMrPttZfJ	19	size_diff_diff_f	target	undefined	magnifyingglass_billiardball	small_red_billiardball	color	minimal	color	size	5	1	diff	diff	red 5 pool ball	NA	red 5 pool ball	1	0	billiardball	small	red	TRUE	FALSE	TRUE	FALSE	FALSE	small_white_billiardball	big_red_magnifyingglass	big_white_billiardball	big_white_magnifyingglass	big_white_magnifyingglass	small_red_billiardball,small_red_billiardball,big_white_billiardball,big_red_magnifyingglass,big_white_magnifyingglass,big_white_magnifyingglass,small_white_billiardball	small_red_billiardball,small_red_billiardball,big_red_magnifyingglass,big_white_magnifyingglass,small_white_billiardball,big_white_magnifyingglass,big_white_billiardball
fFvfcJzdoMrPttZfJ	21	size_same_same_m	target	undefined	shell_die	big_orange_die	color	minimal	color	size	5	3	same	same	brown dice	NA	brown dice	1	0	die	big	orange	TRUE	FALSE	TRUE	FALSE	FALSE	big_purple_die	small_orange_shell	small_purple_die	big_purple_die	big_purple_die	big_orange_die,big_orange_die,small_orange_shell,big_purple_die,big_purple_die,small_purple_die,big_purple_die	big_purple_die,big_purple_die,big_purple_die,small_purple_die,small_orange_shell,big_orange_die,big_purple_die
fFvfcJzdoMrPttZfJ	22	color_diff_diff_m	target	undefined	bed_armchair	big_blue_armchair	size and color	redundant	size	color	5	1	diff	diff	blue big chair	NA	blue big chair	0	1	armchair	big	blue	TRUE	TRUE	TRUE	FALSE	FALSE	small_blue_armchair	big_yellow_bed	small_yellow_armchair	small_yellow_bed	small_yellow_bed	small_yellow_armchair,small_yellow_armchair,small_yellow_bed,big_yellow_bed,small_yellow_bed,big_blue_armchair,small_blue_armchair	big_blue_armchair,big_blue_armchair,small_blue_armchair,small_yellow_bed,small_yellow_bed,small_yellow_armchair,big_yellow_bed
fFvfcJzdoMrPttZfJ	23	size_same_same_f	target	undefined	mouse_scarf	small_red_scarf	color	minimal	color	size	5	3	same	same	red scarf	NA	red scarf	1	0	scarf	small	red	TRUE	FALSE	TRUE	FALSE	FALSE	small_white_scarf	big_red_mouse	big_white_scarf	small_white_scarf	small_white_scarf	big_red_mouse,big_red_mouse,big_white_scarf,small_red_scarf,small_white_scarf,small_white_scarf,small_white_scarf	big_red_mouse,big_red_mouse,small_white_scarf,small_white_scarf,small_white_scarf,big_white_scarf,small_red_scarf
fFvfcJzdoMrPttZfJ	24	size_diff_diff_m	target	undefined	truck_microscope	big_orange_microscope	color	minimal	color	size	5	1	diff	diff	yellow microscope	NA	yellow microscope	1	0	microscope	big	orange	TRUE	FALSE	TRUE	FALSE	FALSE	big_purple_microscope	small_orange_truck	small_purple_microscope	small_purple_truck	small_purple_truck	small_orange_truck,small_orange_truck,small_purple_truck,small_purple_microscope,big_purple_microscope,small_purple_truck,big_orange_microscope	small_purple_microscope,small_purple_microscope,small_purple_truck,big_purple_microscope,small_orange_truck,big_orange_microscope,small_purple_truck
fFvfcJzdoMrPttZfJ	25	color_basic_target_m	target	undefined	fish_knife	small_black_knife	size and color	redundant	size	color	3	1	no_extras	no_extras	black small knife	NA	black small knife	0	1	knife	small	black	TRUE	TRUE	TRUE	FALSE	FALSE	big_black_knife	small_green_fish	big_green_knife	NA	NA	big_green_knife,big_green_knife,big_black_knife,small_green_fish,small_black_knife	big_green_knife,big_green_knife,big_black_knife,small_black_knife,small_green_fish
fFvfcJzdoMrPttZfJ	27	size_basic_target_f	target	undefined	sock_tent	small_orange_tent	color	minimal	color	size	3	1	no_extras	no_extras	brown tent	NA	brown tent	1	0	tent	small	orange	TRUE	FALSE	TRUE	FALSE	FALSE	small_green_tent	big_orange_sock	big_green_tent	NA	NA	big_green_tent,big_green_tent,small_green_tent,small_orange_tent,big_orange_sock	big_green_tent,big_green_tent,small_orange_tent,small_green_tent,big_orange_sock
fFvfcJzdoMrPttZfJ	28	size_basic_filler_3_f	control	size_redundant	clock_calculator	small_blue_calculator	color	minimal	color	size	3	1	no_extras	no_extras	blue calculator__small	big or small	blue calculator	1	0	calculator	small	blue	TRUE	FALSE	TRUE	FALSE	FALSE	big_yellow_calculator	big_blue_calculator	small_yellow_clock	NA	NA	small_yellow_clock,small_yellow_clock,big_blue_calculator,small_blue_calculator,big_yellow_calculator	small_blue_calculator,small_blue_calculator,big_blue_calculator,small_yellow_clock,big_yellow_calculator
fFvfcJzdoMrPttZfJ	29	size_basic_filler_1_f	control	both_necessary	ruler_key	big_blue_key	size and color	redundant	color	size	3	1	no_extras	no_extras	blue big key	NA	blue big key	0	1	key	big	blue	TRUE	TRUE	TRUE	FALSE	FALSE	big_yellow_key	small_yellow_ruler	small_blue_key	NA	NA	small_yellow_ruler,small_yellow_ruler,big_yellow_key,big_blue_key,small_blue_key	small_blue_key,small_blue_key,big_blue_key,small_yellow_ruler,big_yellow_key
fFvfcJzdoMrPttZfJ	30	size_basic_filler_2_f	control	noun_sufficient	candle_napkin	big_yellow_napkin	color	minimal	color	size	3	1	no_extras	no_extras	yellow napkim	NA	yellow napkim	1	0	napkin	big	yellow	TRUE	FALSE	TRUE	FALSE	FALSE	small_yellow_candle	small_white_candle	big_white_candle	NA	NA	small_yellow_candle,small_yellow_candle,big_white_candle,big_yellow_napkin,small_white_candle	big_white_candle,big_white_candle,small_yellow_candle,small_white_candle,big_yellow_napkin
